provinsi_id,kabkota_id,kec_id,desa_id,vintage_year,kategori,count,kabkota_id_full,nama_kabkota,nama_desa
31,74,20,5,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Duri Kepa
31,74,20,6,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Kedoya Selatan
31,74,20,7,2021,kelompok_pertokoan,5,3174,Jakarta Barat,Kedoya Utara
31,74,30,1,2021,kelompok_pertokoan,9,3174,Jakarta Barat,Palmerah
31,74,30,2,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Slipi
31,74,30,3,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Kemanggisan
31,74,30,4,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Kota Bambu Utara
31,74,30,5,2021,kelompok_pertokoan,6,3174,Jakarta Barat,Kota Bambu Selatan
31,74,30,6,2021,kelompok_pertokoan,7,3174,Jakarta Barat,Jati Pulo
31,74,40,1,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Tanjung Duren Utara
31,74,40,2,2021,kelompok_pertokoan,8,3174,Jakarta Barat,Tanjung Duren Selatan
31,74,40,3,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Tomang
31,74,40,4,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Grogol
31,74,40,5,2021,kelompok_pertokoan,11,3174,Jakarta Barat,Jelambar
31,74,40,6,2021,kelompok_pertokoan,13,3174,Jakarta Barat,Wijaya Kesuma
31,74,40,7,2021,kelompok_pertokoan,10,3174,Jakarta Barat,Jelambar Baru
31,74,50,1,2021,kelompok_pertokoan,0,3174,Jakarta Barat,Kalianyar
31,74,50,2,2021,kelompok_pertokoan,3,3174,Jakarta Barat,Duri Selatan
31,74,50,3,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Tanah Sereal
31,74,50,4,2021,kelompok_pertokoan,3,3174,Jakarta Barat,Duri Utara
31,74,50,5,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Krendang
31,74,50,6,2021,kelompok_pertokoan,16,3174,Jakarta Barat,Jembatan Besi
31,74,50,7,2021,kelompok_pertokoan,23,3174,Jakarta Barat,Angke
31,74,50,8,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Jembatan Lima
31,74,50,9,2021,kelompok_pertokoan,3,3174,Jakarta Barat,Tambora
31,74,50,10,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Roa Malaka
31,74,50,11,2021,kelompok_pertokoan,4,3174,Jakarta Barat,Pekojan
31,74,60,1,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Krukut
31,74,60,2,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Maphar
31,74,60,3,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Taman Sari
31,74,60,4,2021,kelompok_pertokoan,8,3174,Jakarta Barat,Tangki
31,74,60,5,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Mangga Besar
31,74,60,6,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Keagungan
31,74,60,7,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Glodok
31,74,60,8,2021,kelompok_pertokoan,7,3174,Jakarta Barat,Pinangsia
31,74,70,1,2021,kelompok_pertokoan,18,3174,Jakarta Barat,Duri Kosambi
31,74,70,2,2021,kelompok_pertokoan,3,3174,Jakarta Barat,Rawa Buaya
31,74,70,3,2021,kelompok_pertokoan,1,3174,Jakarta Barat,Kedaung Kali Angke
31,74,70,4,2021,kelompok_pertokoan,0,3174,Jakarta Barat,Kapuk
31,74,70,5,2021,kelompok_pertokoan,64,3174,Jakarta Barat,Cengkareng Timur
31,74,70,6,2021,kelompok_pertokoan,32,3174,Jakarta Barat,Cengkareng Barat
31,74,80,1,2021,kelompok_pertokoan,5,3174,Jakarta Barat,Semanan
31,74,80,2,2021,kelompok_pertokoan,66,3174,Jakarta Barat,Kalideres
31,74,80,3,2021,kelompok_pertokoan,28,3174,Jakarta Barat,Pegadungan
31,74,80,4,2021,kelompok_pertokoan,8,3174,Jakarta Barat,Tegal Alur
31,74,80,5,2021,kelompok_pertokoan,2,3174,Jakarta Barat,Kamal
31,75,10,1,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Kamal Muara
31,75,10,2,2021,kelompok_pertokoan,0,3175,Jakarta Utara,Kapuk Muara
31,75,10,3,2021,kelompok_pertokoan,6,3175,Jakarta Utara,Pejagalan
31,75,10,4,2021,kelompok_pertokoan,3,3175,Jakarta Utara,Penjaringan
31,75,10,5,2021,kelompok_pertokoan,10,3175,Jakarta Utara,Pluit
31,75,20,1,2021,kelompok_pertokoan,0,3175,Jakarta Utara,Pademangan Barat
31,75,20,2,2021,kelompok_pertokoan,58,3175,Jakarta Utara,Pademangan Timur
31,75,20,3,2021,kelompok_pertokoan,0,3175,Jakarta Utara,Ancol
31,75,30,1,2021,kelompok_pertokoan,119,3175,Jakarta Utara,Sunter Agung
31,75,30,2,2021,kelompok_pertokoan,5,3175,Jakarta Utara,Sunter Jaya
31,75,30,3,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Papango
31,75,30,4,2021,kelompok_pertokoan,49,3175,Jakarta Utara,Warakas
31,75,30,5,2021,kelompok_pertokoan,6,3175,Jakarta Utara,Sungai Bambu
31,75,30,6,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Kebon Bawang
31,75,30,7,2021,kelompok_pertokoan,2,3175,Jakarta Utara,Tanjung Priuk
31,75,40,1,2021,kelompok_pertokoan,10,3175,Jakarta Utara,Rawabadak Selatan
31,75,40,2,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Tugu Selatan
31,75,40,3,2021,kelompok_pertokoan,14,3175,Jakarta Utara,Tugu Utara
31,75,40,4,2021,kelompok_pertokoan,41,3175,Jakarta Utara,Lagoa
31,75,40,5,2021,kelompok_pertokoan,15,3175,Jakarta Utara,Rawabadak Utara
31,75,40,6,2021,kelompok_pertokoan,31,3175,Jakarta Utara,Koja
31,75,50,1,2021,kelompok_pertokoan,27,3175,Jakarta Utara,Kelapa Gading Barat
31,75,50,2,2021,kelompok_pertokoan,18,3175,Jakarta Utara,Kelapa Gading Timur
31,75,50,3,2021,kelompok_pertokoan,41,3175,Jakarta Utara,Pegangsaan Dua
31,75,60,1,2021,kelompok_pertokoan,6,3175,Jakarta Utara,Suka Pura
31,75,60,2,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Rorotan
31,75,60,3,2021,kelompok_pertokoan,11,3175,Jakarta Utara,Marunda
31,75,60,4,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Cilincing
31,75,60,5,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Semper Timur
31,75,60,6,2021,kelompok_pertokoan,16,3175,Jakarta Utara,Semper Barat
31,75,60,7,2021,kelompok_pertokoan,1,3175,Jakarta Utara,Kali Baru
31,1,10,1,2021,pasar_permanen,1,3101,Kepulauan Seribu,Pulau Tidung
31,1,10,2,2021,pasar_permanen,0,3101,Kepulauan Seribu,Pulau Pari
31,1,10,3,2021,pasar_permanen,0,3101,Kepulauan Seribu,Pulau Untung Jawa
31,1,20,1,2021,pasar_permanen,0,3101,Kepulauan Seribu,Pulau Panggang
31,1,20,2,2021,pasar_permanen,0,3101,Kepulauan Seribu,Pulau Kelapa
31,1,20,3,2021,pasar_permanen,0,3101,Kepulauan Seribu,Pulau Harapan
31,71,10,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Cipedak
31,71,10,2,2021,pasar_permanen,0,3171,Jakarta Selatan,Srengseng Sawah
31,71,10,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Ciganjur
31,71,10,4,2021,pasar_permanen,1,3171,Jakarta Selatan,Jagakarsa
31,71,10,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Lenteng Agung
31,71,10,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Tanjung Barat
31,71,20,1,2021,pasar_permanen,0,3171,Jakarta Selatan,Cilandak Timur
31,71,20,2,2021,pasar_permanen,1,3171,Jakarta Selatan,Ragunan
31,71,20,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Kebagusan
31,71,20,4,2021,pasar_permanen,2,3171,Jakarta Selatan,Pasar Minggu
31,71,20,5,2021,pasar_permanen,1,3171,Jakarta Selatan,Jati Padang
31,71,20,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Pejaten Barat
31,71,20,7,2021,pasar_permanen,0,3171,Jakarta Selatan,Pejaten Timur
31,71,30,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Lebak Bulus
31,71,30,2,2021,pasar_permanen,4,3171,Jakarta Selatan,Pondok Labu
31,71,30,3,2021,pasar_permanen,2,3171,Jakarta Selatan,Cilandak Barat
31,71,30,4,2021,pasar_permanen,2,3171,Jakarta Selatan,Gandaria Selatan
31,71,30,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Cipete Selatan
31,71,40,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Bintaro
31,71,40,2,2021,pasar_permanen,2,3171,Jakarta Selatan,Pesanggrahan
31,71,40,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Ulujami
31,71,40,4,2021,pasar_permanen,0,3171,Jakarta Selatan,Petukangan Selatan
31,71,40,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Petukangan Utara
31,71,50,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Pondok Pinang
31,71,50,2,2021,pasar_permanen,0,3171,Jakarta Selatan,Kebayoran Lama Selatan
31,71,50,3,2021,pasar_permanen,2,3171,Jakarta Selatan,Kebayoran Lama Utara
31,71,50,4,2021,pasar_permanen,3,3171,Jakarta Selatan,Cipulir
31,71,50,5,2021,pasar_permanen,1,3171,Jakarta Selatan,Grogol Selatan
31,71,50,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Grogol Utara
31,71,60,1,2021,pasar_permanen,3,3171,Jakarta Selatan,Gandaria Utara
31,71,60,2,2021,pasar_permanen,1,3171,Jakarta Selatan,Cipete Utara
31,71,60,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Pulo
31,71,60,4,2021,pasar_permanen,1,3171,Jakarta Selatan,Petogogan
31,71,60,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Melawai
31,71,60,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Kramat Pela
31,71,60,7,2021,pasar_permanen,1,3171,Jakarta Selatan,Gunung
31,71,60,8,2021,pasar_permanen,0,3171,Jakarta Selatan,Selong
31,71,60,9,2021,pasar_permanen,0,3171,Jakarta Selatan,Rawa Barat
31,71,60,10,2021,pasar_permanen,0,3171,Jakarta Selatan,Senayan
31,71,70,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Bangka
31,71,70,2,2021,pasar_permanen,0,3171,Jakarta Selatan,Pela Mampang
31,71,70,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Tegal Parang
31,71,70,4,2021,pasar_permanen,1,3171,Jakarta Selatan,Mampang Prapatan
31,71,70,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Kuningan Barat
31,71,80,1,2021,pasar_permanen,0,3171,Jakarta Selatan,Kalibata
31,71,80,2,2021,pasar_permanen,0,3171,Jakarta Selatan,Rawajati
31,71,80,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Duren Tiga
31,71,80,4,2021,pasar_permanen,0,3171,Jakarta Selatan,Pancoran
31,71,80,5,2021,pasar_permanen,0,3171,Jakarta Selatan,Pengadegan
31,71,80,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Cikoko
31,71,90,1,2021,pasar_permanen,0,3171,Jakarta Selatan,Menteng Dalam
31,71,90,2,2021,pasar_permanen,1,3171,Jakarta Selatan,Tebet Barat
31,71,90,3,2021,pasar_permanen,1,3171,Jakarta Selatan,Tebet Timur
31,71,90,4,2021,pasar_permanen,0,3171,Jakarta Selatan,Kebon Baru
31,71,90,5,2021,pasar_permanen,3,3171,Jakarta Selatan,Bukit Duri
31,71,90,6,2021,pasar_permanen,0,3171,Jakarta Selatan,Manggarai Selatan
31,71,90,7,2021,pasar_permanen,0,3171,Jakarta Selatan,Manggarai
31,71,100,1,2021,pasar_permanen,1,3171,Jakarta Selatan,Karet Semanggi
31,71,100,2,2021,pasar_permanen,0,3171,Jakarta Selatan,Kuningan Timur
31,71,100,3,2021,pasar_permanen,0,3171,Jakarta Selatan,Karet Kuningan
31,71,100,4,2021,pasar_permanen,2,3171,Jakarta Selatan,Karet
31,71,100,5,2021,pasar_permanen,3,3171,Jakarta Selatan,Menteng Atas
31,71,100,6,2021,pasar_permanen,2,3171,Jakarta Selatan,Pasar Manggis
31,71,100,7,2021,pasar_permanen,0,3171,Jakarta Selatan,Guntur
31,71,100,8,2021,pasar_permanen,0,3171,Jakarta Selatan,Setia Budi
31,72,10,1,2021,pasar_permanen,0,3172,Jakarta Timur,Pekayon
31,72,10,2,2021,pasar_permanen,0,3172,Jakarta Timur,Kalisari
31,72,10,3,2021,pasar_permanen,0,3172,Jakarta Timur,Baru
31,72,10,4,2021,pasar_permanen,0,3172,Jakarta Timur,Cijantung
31,72,10,5,2021,pasar_permanen,1,3172,Jakarta Timur,Gedong
31,72,20,1,2021,pasar_permanen,1,3172,Jakarta Timur,Cibubur
31,72,20,2,2021,pasar_permanen,0,3172,Jakarta Timur,Kelapa Dua Wetan
31,72,20,3,2021,pasar_permanen,1,3172,Jakarta Timur,Ciracas
31,72,20,4,2021,pasar_permanen,1,3172,Jakarta Timur,Susukan
31,72,20,5,2021,pasar_permanen,0,3172,Jakarta Timur,Rambutan
31,72,30,1,2021,pasar_permanen,0,3172,Jakarta Timur,Pondok Ranggon
31,72,30,2,2021,pasar_permanen,0,3172,Jakarta Timur,Cilangkap
31,72,30,3,2021,pasar_permanen,1,3172,Jakarta Timur,Munjul
31,72,30,4,2021,pasar_permanen,0,3172,Jakarta Timur,Cipayung
31,72,30,5,2021,pasar_permanen,0,3172,Jakarta Timur,Setu
31,72,30,6,2021,pasar_permanen,0,3172,Jakarta Timur,Bambu Apus
31,72,30,7,2021,pasar_permanen,0,3172,Jakarta Timur,Ceger
31,72,30,8,2021,pasar_permanen,0,3172,Jakarta Timur,Lubang Buaya
31,72,40,1,2021,pasar_permanen,0,3172,Jakarta Timur,Pinang Ranti
31,72,40,2,2021,pasar_permanen,1,3172,Jakarta Timur,Makasar
31,72,40,3,2021,pasar_permanen,1,3172,Jakarta Timur,Kebon Pala
31,72,40,4,2021,pasar_permanen,1,3172,Jakarta Timur,Halim Perdana Kusumah
31,72,40,5,2021,pasar_permanen,1,3172,Jakarta Timur,Cipinang Melayu
31,72,50,1,2021,pasar_permanen,0,3172,Jakarta Timur,Bale Kambang
31,72,50,2,2021,pasar_permanen,0,3172,Jakarta Timur,Batu Ampar
31,72,50,3,2021,pasar_permanen,1,3172,Jakarta Timur,Tengah
31,72,50,4,2021,pasar_permanen,0,3172,Jakarta Timur,Dukuh
31,72,50,5,2021,pasar_permanen,1,3172,Jakarta Timur,Kramat Jati
31,72,50,6,2021,pasar_permanen,1,3172,Jakarta Timur,Cililitan
31,72,50,7,2021,pasar_permanen,0,3172,Jakarta Timur,Cawang
31,72,60,1,2021,pasar_permanen,1,3172,Jakarta Timur,Bidara Cina
31,72,60,2,2021,pasar_permanen,2,3172,Jakarta Timur,Cipinang Cempedak
31,72,60,3,2021,pasar_permanen,1,3172,Jakarta Timur,Cipinang Besar Selatan
31,72,60,4,2021,pasar_permanen,2,3172,Jakarta Timur,Cipinang Muara
31,72,60,5,2021,pasar_permanen,0,3172,Jakarta Timur,Cipinang Besar Utara
31,72,60,6,2021,pasar_permanen,1,3172,Jakarta Timur,Rawa Bunga
31,72,60,7,2021,pasar_permanen,1,3172,Jakarta Timur,Bali Mester
31,72,60,8,2021,pasar_permanen,1,3172,Jakarta Timur,Kampung Melayu
31,72,70,1,2021,pasar_permanen,1,3172,Jakarta Timur,Pondok Bambu
31,72,70,2,2021,pasar_permanen,1,3172,Jakarta Timur,Duren Sawit
31,72,70,3,2021,pasar_permanen,1,3172,Jakarta Timur,Pondok Kelapa
31,72,70,4,2021,pasar_permanen,0,3172,Jakarta Timur,Pondok Kopi
31,72,70,5,2021,pasar_permanen,0,3172,Jakarta Timur,Malaka Jaya
31,72,70,6,2021,pasar_permanen,1,3172,Jakarta Timur,Malaka Sari
31,72,70,7,2021,pasar_permanen,1,3172,Jakarta Timur,Klender
31,72,80,1,2021,pasar_permanen,1,3172,Jakarta Timur,Jatinegara
31,72,80,2,2021,pasar_permanen,1,3172,Jakarta Timur,Penggilingan
31,72,80,3,2021,pasar_permanen,0,3172,Jakarta Timur,Pulo Gebang
31,72,80,4,2021,pasar_permanen,1,3172,Jakarta Timur,Ujung Menteng
31,72,80,5,2021,pasar_permanen,1,3172,Jakarta Timur,Cakung Timur
31,72,80,6,2021,pasar_permanen,1,3172,Jakarta Timur,Cakung Barat
31,72,80,7,2021,pasar_permanen,0,3172,Jakarta Timur,Rawa Terate
31,72,90,1,2021,pasar_permanen,1,3172,Jakarta Timur,Pisangan Timur
31,72,90,2,2021,pasar_permanen,0,3172,Jakarta Timur,Cipinang
31,72,90,3,2021,pasar_permanen,1,3172,Jakarta Timur,Jatinegara Kaum
31,72,90,4,2021,pasar_permanen,1,3172,Jakarta Timur,Jati
31,72,90,5,2021,pasar_permanen,1,3172,Jakarta Timur,Rawamangun
31,72,90,6,2021,pasar_permanen,1,3172,Jakarta Timur,Kayu Putih
31,72,90,7,2021,pasar_permanen,1,3172,Jakarta Timur,Pulo Gadung
31,72,100,1,2021,pasar_permanen,0,3172,Jakarta Timur,Kebon Manggis
31,72,100,2,2021,pasar_permanen,1,3172,Jakarta Timur,Pal Meriem
31,72,100,3,2021,pasar_permanen,1,3172,Jakarta Timur,Pisangan Baru
31,72,100,4,2021,pasar_permanen,0,3172,Jakarta Timur,Kayu Manis
31,72,100,5,2021,pasar_permanen,0,3172,Jakarta Timur,Utan Kayu Selatan
31,72,100,6,2021,pasar_permanen,0,3172,Jakarta Timur,Utan Kayu Utara
31,73,10,1,2021,pasar_permanen,1,3173,Jakarta Pusat,Gelora
31,73,10,2,2021,pasar_permanen,1,3173,Jakarta Pusat,Bendungan Hilir
31,73,10,3,2021,pasar_permanen,0,3173,Jakarta Pusat,Karet Tengsin
31,73,10,4,2021,pasar_permanen,1,3173,Jakarta Pusat,Kebon Melati
31,73,10,5,2021,pasar_permanen,0,3173,Jakarta Pusat,Petamburan
31,73,10,6,2021,pasar_permanen,2,3173,Jakarta Pusat,Kebon Kacang
31,73,10,7,2021,pasar_permanen,1,3173,Jakarta Pusat,Kampung Bali
31,73,20,1,2021,pasar_permanen,1,3173,Jakarta Pusat,Menteng
31,73,20,2,2021,pasar_permanen,0,3173,Jakarta Pusat,Pegangsaan
31,73,20,3,2021,pasar_permanen,0,3173,Jakarta Pusat,Cikini
31,73,20,4,2021,pasar_permanen,0,3173,Jakarta Pusat,Gondangdia
31,73,20,5,2021,pasar_permanen,1,3173,Jakarta Pusat,Kebon Sirih
31,73,30,1,2021,pasar_permanen,0,3173,Jakarta Pusat,Kenari
31,73,30,2,2021,pasar_permanen,1,3173,Jakarta Pusat,Paseban
31,73,30,3,2021,pasar_permanen,0,3173,Jakarta Pusat,Kramat
31,73,30,4,2021,pasar_permanen,1,3173,Jakarta Pusat,Kwitang
31,73,30,5,2021,pasar_permanen,1,3173,Jakarta Pusat,Senen
31,73,30,6,2021,pasar_permanen,1,3173,Jakarta Pusat,Bungur
31,73,40,1,2021,pasar_permanen,1,3173,Jakarta Pusat,Johar Baru
31,73,40,2,2021,pasar_permanen,0,3173,Jakarta Pusat,Kampung Rawa
31,73,40,3,2021,pasar_permanen,1,3173,Jakarta Pusat,Tanah Tinggi
31,73,40,4,2021,pasar_permanen,1,3173,Jakarta Pusat,Galur
31,73,50,1,2021,pasar_permanen,1,3173,Jakarta Pusat,Rawa Sari
31,73,50,2,2021,pasar_permanen,1,3173,Jakarta Pusat,Cempaka Putih Timur
31,73,50,3,2021,pasar_permanen,2,3173,Jakarta Pusat,Cempaka Putih Barat
31,73,60,1,2021,pasar_permanen,1,3173,Jakarta Pusat,Harapan Mulya
31,73,60,2,2021,pasar_permanen,0,3173,Jakarta Pusat,Cempaka Baru
31,73,60,3,2021,pasar_permanen,1,3173,Jakarta Pusat,Sumur Batu
31,73,60,4,2021,pasar_permanen,1,3173,Jakarta Pusat,Serdang
31,73,60,5,2021,pasar_permanen,1,3173,Jakarta Pusat,Utan Panjang
31,73,60,6,2021,pasar_permanen,0,3173,Jakarta Pusat,Kebon Kosong
31,73,60,7,2021,pasar_permanen,0,3173,Jakarta Pusat,Kemayoran
31,73,60,8,2021,pasar_permanen,0,3173,Jakarta Pusat,Gunung Sahari Selatan
31,73,70,1,2021,pasar_permanen,3,3173,Jakarta Pusat,Pasar Baru
31,73,70,2,2021,pasar_permanen,1,3173,Jakarta Pusat,Gunung Sahari Utara
31,73,70,3,2021,pasar_permanen,1,3173,Jakarta Pusat,Kartini
31,73,70,4,2021,pasar_permanen,0,3173,Jakarta Pusat,Karang Anyar
31,73,70,5,2021,pasar_permanen,0,3173,Jakarta Pusat,Mangga Dua Selatan
31,73,80,1,2021,pasar_permanen,0,3173,Jakarta Pusat,Cideng
31,73,80,2,2021,pasar_permanen,0,3173,Jakarta Pusat,Petojo Selatan
31,73,80,3,2021,pasar_permanen,0,3173,Jakarta Pusat,Gambir
31,73,80,4,2021,pasar_permanen,0,3173,Jakarta Pusat,Kebon Kelapa
31,73,80,5,2021,pasar_permanen,1,3173,Jakarta Pusat,Petojo Utara
31,73,80,6,2021,pasar_permanen,0,3173,Jakarta Pusat,Duri Pulo
31,74,10,1,2021,pasar_permanen,0,3174,Jakarta Barat,Joglo
31,74,10,2,2021,pasar_permanen,2,3174,Jakarta Barat,Srengseng
31,74,10,3,2021,pasar_permanen,0,3174,Jakarta Barat,Meruya Selatan
31,74,10,4,2021,pasar_permanen,1,3174,Jakarta Barat,Meruya Utara
31,74,10,5,2021,pasar_permanen,1,3174,Jakarta Barat,Kembangan Selatan
31,74,10,6,2021,pasar_permanen,2,3174,Jakarta Barat,Kembangan Utara
31,74,20,1,2021,pasar_permanen,1,3174,Jakarta Barat,Sukabumi Selatan
31,74,20,2,2021,pasar_permanen,1,3174,Jakarta Barat,Sukabumi Utara
31,74,20,3,2021,pasar_permanen,0,3174,Jakarta Barat,Kelapa Dua
31,74,20,4,2021,pasar_permanen,0,3174,Jakarta Barat,Kebon Jeruk
31,74,20,5,2021,pasar_permanen,1,3174,Jakarta Barat,Duri Kepa
31,74,20,6,2021,pasar_permanen,0,3174,Jakarta Barat,Kedoya Selatan
31,74,20,7,2021,pasar_permanen,1,3174,Jakarta Barat,Kedoya Utara
31,74,30,1,2021,pasar_permanen,0,3174,Jakarta Barat,Palmerah
31,74,30,2,2021,pasar_permanen,0,3174,Jakarta Barat,Slipi
31,74,30,3,2021,pasar_permanen,1,3174,Jakarta Barat,Kemanggisan
31,74,30,4,2021,pasar_permanen,0,3174,Jakarta Barat,Kota Bambu Utara
31,74,30,5,2021,pasar_permanen,1,3174,Jakarta Barat,Kota Bambu Selatan
31,74,30,6,2021,pasar_permanen,1,3174,Jakarta Barat,Jati Pulo
31,74,40,1,2021,pasar_permanen,0,3174,Jakarta Barat,Tanjung Duren Utara
31,74,40,2,2021,pasar_permanen,1,3174,Jakarta Barat,Tanjung Duren Selatan
31,74,40,3,2021,pasar_permanen,1,3174,Jakarta Barat,Tomang
31,74,40,4,2021,pasar_permanen,1,3174,Jakarta Barat,Grogol
31,74,40,5,2021,pasar_permanen,2,3174,Jakarta Barat,Jelambar
31,74,40,6,2021,pasar_permanen,0,3174,Jakarta Barat,Wijaya Kesuma
31,74,40,7,2021,pasar_permanen,0,3174,Jakarta Barat,Jelambar Baru
31,74,50,1,2021,pasar_permanen,0,3174,Jakarta Barat,Kalianyar
31,74,50,2,2021,pasar_permanen,2,3174,Jakarta Barat,Duri Selatan
31,74,50,3,2021,pasar_permanen,0,3174,Jakarta Barat,Tanah Sereal
31,74,50,4,2021,pasar_permanen,1,3174,Jakarta Barat,Duri Utara
31,74,50,5,2021,pasar_permanen,0,3174,Jakarta Barat,Krendang
31,74,50,6,2021,pasar_permanen,1,3174,Jakarta Barat,Jembatan Besi
31,74,50,7,2021,pasar_permanen,1,3174,Jakarta Barat,Angke
31,74,50,8,2021,pasar_permanen,5,3174,Jakarta Barat,Jembatan Lima
31,74,50,9,2021,pasar_permanen,1,3174,Jakarta Barat,Tambora
31,74,50,10,2021,pasar_permanen,1,3174,Jakarta Barat,Roa Malaka
31,74,50,11,2021,pasar_permanen,1,3174,Jakarta Barat,Pekojan
31,74,60,1,2021,pasar_permanen,0,3174,Jakarta Barat,Krukut
31,74,60,2,2021,pasar_permanen,1,3174,Jakarta Barat,Maphar
31,74,60,3,2021,pasar_permanen,1,3174,Jakarta Barat,Taman Sari
31,74,60,4,2021,pasar_permanen,1,3174,Jakarta Barat,Tangki
31,74,60,5,2021,pasar_permanen,1,3174,Jakarta Barat,Mangga Besar
31,74,60,6,2021,pasar_permanen,1,3174,Jakarta Barat,Keagungan
31,74,60,7,2021,pasar_permanen,2,3174,Jakarta Barat,Glodok
31,74,60,8,2021,pasar_permanen,1,3174,Jakarta Barat,Pinangsia
31,74,70,1,2021,pasar_permanen,1,3174,Jakarta Barat,Duri Kosambi
31,74,70,2,2021,pasar_permanen,2,3174,Jakarta Barat,Rawa Buaya
31,74,70,3,2021,pasar_permanen,1,3174,Jakarta Barat,Kedaung Kali Angke
31,74,70,4,2021,pasar_permanen,0,3174,Jakarta Barat,Kapuk
31,74,70,5,2021,pasar_permanen,2,3174,Jakarta Barat,Cengkareng Timur
31,74,70,6,2021,pasar_permanen,2,3174,Jakarta Barat,Cengkareng Barat
31,74,80,1,2021,pasar_permanen,1,3174,Jakarta Barat,Semanan
31,74,80,2,2021,pasar_permanen,3,3174,Jakarta Barat,Kalideres
31,74,80,3,2021,pasar_permanen,3,3174,Jakarta Barat,Pegadungan
31,74,80,4,2021,pasar_permanen,2,3174,Jakarta Barat,Tegal Alur
31,74,80,5,2021,pasar_permanen,1,3174,Jakarta Barat,Kamal
31,75,10,1,2021,pasar_permanen,1,3175,Jakarta Utara,Kamal Muara
31,75,10,2,2021,pasar_permanen,1,3175,Jakarta Utara,Kapuk Muara
31,75,10,3,2021,pasar_permanen,1,3175,Jakarta Utara,Pejagalan
31,75,10,4,2021,pasar_permanen,1,3175,Jakarta Utara,Penjaringan
31,75,10,5,2021,pasar_permanen,1,3175,Jakarta Utara,Pluit
31,75,20,1,2021,pasar_permanen,1,3175,Jakarta Utara,Pademangan Barat
31,75,20,2,2021,pasar_permanen,2,3175,Jakarta Utara,Pademangan Timur
31,75,20,3,2021,pasar_permanen,1,3175,Jakarta Utara,Ancol
31,75,30,1,2021,pasar_permanen,0,3175,Jakarta Utara,Sunter Agung
31,75,30,2,2021,pasar_permanen,1,3175,Jakarta Utara,Sunter Jaya
31,75,30,3,2021,pasar_permanen,1,3175,Jakarta Utara,Papango
31,75,30,4,2021,pasar_permanen,0,3175,Jakarta Utara,Warakas
31,75,30,5,2021,pasar_permanen,1,3175,Jakarta Utara,Sungai Bambu
31,75,30,6,2021,pasar_permanen,1,3175,Jakarta Utara,Kebon Bawang
31,75,30,7,2021,pasar_permanen,7,3175,Jakarta Utara,Tanjung Priuk
31,75,40,1,2021,pasar_permanen,1,3175,Jakarta Utara,Rawabadak Selatan
31,75,40,2,2021,pasar_permanen,0,3175,Jakarta Utara,Tugu Selatan
31,75,40,3,2021,pasar_permanen,3,3175,Jakarta Utara,Tugu Utara
31,75,40,4,2021,pasar_permanen,2,3175,Jakarta Utara,Lagoa
31,75,40,5,2021,pasar_permanen,1,3175,Jakarta Utara,Rawabadak Utara
